row_id,name,offers,description,sku,brand,category,page_url,productid,releasedate
242483,Elemental Pentagram,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 22, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",elemental-pentagram-mens-t-shirt-regular-olive,{'name': 'Mandragora Magika'},T-Shirt,https://mandragoramagika.threadless.com/designs/elemental-pentagram/mens/t-shirt/regular?color=olive,,
87367,Drunken Socialist Sailors,"{'pricevaliduntil': 'Oct. 23, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","This custom printed kids t-shirt is 100% cotton with the exception of heathers (heather grey, for example, is 90% cotton, 10% polyester) Fabric laundered. Set-in 1x1 inch collar. Satin label",drunken-socialist-sailors-kids-t-shirt-white,{'name': 'avian30'},T-Shirt,https://avian30.threadless.com/designs/drunken-socialist-sailors/kids/t-shirt?color=white&size=small,,
305654,Bandit,"{'pricevaliduntil': 'Nov. 2, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","This custom printed kids t-shirt is 100% cotton with the exception of heathers (heather grey, for example, is 90% cotton, 10% polyester) Fabric laundered. Set-in 1x1 inch collar. Satin label",bandit-3-kids-t-shirt-navy,"{'name': ""fishark's Artist Shop""}",T-Shirt,https://fishark.threadless.com/designs/bandit-3/kids/t-shirt?color=navy,,
204404,Llama Players,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 4, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","This custom printed kids t-shirt is 100% cotton with the exception of heathers (heather grey, for example, is 90% cotton, 10% polyester) Fabric laundered. Set-in 1x1 inch collar. Satin label",llama-players-kids-t-shirt-white,"{'name': ""HIDENbehindAroc's Shop""}",T-Shirt,https://hidenbehindaroc.threadless.com/designs/llama-players/kids/t-shirt?color=white,,
147864,Still OK,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 3, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","The classic t-shirt features boxy, classic fit. Solid colors: 100% Preshrunk jersey knit 5.3 oz/yd cotton. Unisex sizing to fit most people.",still-ok-womens-t-shirt-classic-unisex-white,"{'name': ""lunchboxbrain's Artist Shop""}",T-Shirt,https://lunchboxbrain.threadless.com/designs/still-ok/womens/t-shirt/classic-unisex,,
175885,This Condom Earth,"{'pricecurrency': 'USD', 'pricevaliduntil': 'Oct. 29, 2023', 'availability': 'http://schema.org/InStock', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",this-condom-earth-mens-t-shirt-regular-black,{'name': 'Spiral Saint - Artist Shop'},T-Shirt,https://spiralsaint.threadless.com/designs/this-condom-earth,,
172799,Wandering Luminations,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 28, 2023', 'price': '25', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",wandering-luminations-womens-t-shirt-fitted-black,{'name': 'Tara McPherson'},T-Shirt,https://taramcpherson.threadless.com/designs/wandering-luminations/womens/t-shirt/fitted?variation=front&color=black&size=2x-large,,
115410,Cat Moon,"{'pricevaliduntil': 'Nov. 2, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",cat-moon-mens-t-shirt-regular-white,{'name': 'James Pack’s Artist Shop'},T-Shirt,https://jamespackwriter.threadless.com/designs/cat-moon/mens,,
339859,"\""Peace\"" (Heiwa) Written in Japanese Kanji (Black)","{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'itemcondition': 'http://schema.org/NewCondition', 'price': '29'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",peace-heiwa-written-in-japanese-kanji-black-mens-t-shirt-regular-cyan,{'name': 'KansaiChick Japanese Kanji Shop'},T-Shirt,https://kansaichick.threadless.com/designs/peace-heiwa-written-in-japanese-kanji-black/mens/t-shirt/regular?color=cyan,,
230801,"Geometric Design Series 3, Poster 2","{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 25, 2023'}","The classic t-shirt features boxy, classic fit. Solid colors: 100% Preshrunk jersey knit 5.3 oz/yd cotton. Unisex sizing to fit most people.",geometric-design-series-3-poster-2-womens-t-shirt-classic-unisex-heather_graphite,{'name': 'Madeleine Hettich Design & Illustration'},T-Shirt,https://madeleinehettich.threadless.com/designs/geometric-design-series-3-poster-2/womens/t-shirt/classic-unisex?color=heather_graphite&size=4x-large,,
167301,Koala Tongue,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 24, 2023', 'itemcondition': 'http://schema.org/NewCondition', 'price': '22'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",koala-tongue-mens-t-shirt-regular-asphalt,{'name': 'Bearhugs For Australia'},T-Shirt,https://bearhugsforaustralia.threadless.com/designs/koala-tongue/mens/t-shirt/regular?color=asphalt&size=large,,
118643,Princess Milicia,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 27, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",princess-milicia-mens-t-shirt-regular-kelly_green,{'name': 'The Official Bustillo Publishing Shop'},T-Shirt,https://bustillopublishing.threadless.com/designs/princess-milicia,,
222764,Live and Die in LA,"{'price': '62', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 3, 2023', 'itemcondition': 'http://schema.org/NewCondition'}",Versatile 6oz t-shirt in a unisex style. Made from soft 100% cotton (most colors). Iconic Champion “C” logo patch on the left sleeve. Double-needle stitching at sleeves and bottom hem. Available in sizes S–3XL.,live-and-die-in-la-mens-t-shirt-champion-white,{'name': 'Jase Harley Media'},T-Shirt,https://jaseharley.threadless.com/designs/live-and-die-in-la/mens/t-shirt/champion?color=white&size=medium,,
243522,Love Adventure,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '33.95', 'itemcondition': 'http://schema.org/NewCondition'}","Arguably the softest, most delightfully magical combination of fabrics ever made into a t-shirt. This smooth silky t-shirt drapes the best, has the greatest stretch and recovery; and offers a classic fit providing a clean, confident appearance.",love-adventure-mens-t-shirt-triblend-navy,{'name': 'monochromefrog'},T-Shirt,https://monochromefrog.threadless.com/designs/love-adventure/mens/t-shirt/triblend?color=navy&size=2x-large,,
22869,Spiral - White/Grey,"{'price': '23.38', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",spiral-white-grey-womens-t-shirt-fitted-black,{'name': 'Well.com'},T-Shirt,https://well.threadless.com/designs/spiral-white-grey/womens/t-shirt,,
239087,Wooten Hill Yellow Circle Logo,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '27.95', 'pricevaliduntil': 'Oct. 21, 2023', 'itemcondition': 'http://schema.org/NewCondition'}",This Ringer T-shirt is 100% Cotton (Heathers made of cotton / polyester). featuring a classic fit and contrasting bands on the neck and sleeves. Unisex sizing to fit most people.,wooten-hill-yellow-circle-logo-mens-t-shirt-ringer-white_black_ringer,{'name': 'WootenHill Artist Shop'},T-Shirt,https://wootenhill.threadless.com/designs/wooten-hill-yellow-circle-logo/mens/t-shirt/ringer,,
291210,Cool Llama No Drama,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 31, 2023'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",cool-llama-no-drama-womens-t-shirt-fitted-red,"{'name': ""tinymystic's Artist Shop""}",T-Shirt,https://tinymystic.threadless.com/designs/cool-llama-no-drama/womens/t-shirt/fitted?color=red,,
37992,RiffTrax Live: The Return Of Swamp Thing!,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '35.95', 'pricevaliduntil': 'Nov. 1, 2023', 'itemcondition': 'http://schema.org/NewCondition'}",Our premium tee provides a structured fit in an elevated garment with a handful of subtle but noticeable flourishes. The heavier combed cotton results in a mid-weight fabric with a buttery smooth touch.,rifftrax-live-the-return-of-swamp-thing-mens-t-shirt-premium-olive,{'name': 'Official RiffTrax Threadless Store!'},T-Shirt,https://rifftrax.threadless.com/designs/rifftrax-live-the-return-of-swamp-thing/mens/t-shirt/premium?variation=front&color=olive,,
300499,Hot 107.9 Social Distancing Shirt,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '18.25', 'pricevaliduntil': 'Oct. 26, 2023', 'itemcondition': 'http://schema.org/NewCondition'}","The softest, coziest, most comfortable tee in your closet. This high-quality Bella + Canvas t-shirt puts a refined twist on a well-loved style giving you an updated unisex essential that fits like a well-loved favorite.",hot-107-9-social-distancing-shirt-mens-t-shirt-extra-soft-heather_grey,{'name': 'Townsquare Merch'},T-Shirt,https://townsquaremedia.threadless.com/designs/hot-107-9-social-distancing-shirt/mens/t-shirt/extra-soft?color=heather_grey,,
80419,Sunset Lake: Day Drinking,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 22, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",sunset-lake-day-drinking-mens-t-shirt-regular-lemon,{'name': 'Sunset Lake Swag'},T-Shirt,https://sunsetlake.threadless.com/designs/sunset-lake-day-drinking/mens/t-shirt/regular?variation=front&color=lemon&size=2x-large,,
245352,Coffee Makes My World Go Round - White,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",coffee-makes-my-world-go-round-white-mens-t-shirt-regular-black,"{'name': ""Avo G'day!""}",T-Shirt,https://avogday.threadless.com/designs/coffee-makes-my-world-go-round-white/mens/t-shirt,,
81673,Classic Logo Light Colored Clothing,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '35.95', 'pricevaliduntil': 'Nov. 1, 2023', 'itemcondition': 'http://schema.org/NewCondition'}","Ridiculously soft, lightweight tee with a regular fit. Colors are 100% combed cotton (Heather 85% Cotton / 15% Viscose). Scoop neckline flatters the collarbone area and neck. Preshrunk to minimize shrinkage. Available in sizes XS–XL.",classic-logo-clothing-womens-t-shirt-premium-white,"{'name': ""unioncattleband's Artist Shop""}",T-Shirt,https://unioncattleband.threadless.com/designs/classic-logo-clothing/womens/t-shirt/premium?color=white&size=x-large,,
102596,All I Want For Christmas,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 25, 2023'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",all-i-want-for-christmas-womens-t-shirt-fitted-white,{'name': '{mostly} Smiling Sticks'},T-Shirt,https://smilingsticks.threadless.com/designs/all-i-want-for-christmas/lassies,,
259060,Atlanta Vice - black,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 27, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",atlanta-vice-black-mens-t-shirt-regular-lemon,{'name': 'ATL Tribute Bands Shop'},T-Shirt,https://atltributebands.threadless.com/designs/atlanta-vice-black/mens/t-shirt/regular?variation=front&color=lemon,,
31009,Swedish Columbia cat in a box small,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 31, 2023'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",swedish-columbia-cat-logo-pocket-womens-t-shirt-fitted-fuchsia,"{'name': ""Swedish Columbia's Artist Shop""}",T-Shirt,https://swedishcolumbia.threadless.com/designs/swedish-columbia-cat-logo-pocket/womens/t-shirt/fitted?color=fuchsia,,
60845,Moon,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 1, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",moon-womens-t-shirt-fitted-black,{'name': 'Morte Mondo'},T-Shirt,https://tamerlanemedia.threadless.com/designs/moon/womens/t-shirt/fitted?color=black,,
92910,Pride of Magician,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 31, 2023'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",pride-of-magcian-mens-t-shirt-regular-stone,"{'name': ""kelletdesign's Artist Shop""}",T-Shirt,https://kellet.threadless.com/designs/pride-of-magcian/mens/t-shirt/regular?color=stone&size=3x-large,,
67343,Tekno-OX,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 26, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",tekno-ox-womens-t-shirt-fitted-turquoise,{'name': 'JYK All Day'},T-Shirt,https://jykallday.threadless.com/designs/tekno-ox/womens/t-shirt/fitted?color=turquoise,,
216146,Jack-o-pool,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 3, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An easy-wearing unisex fit makes the regular t-shirt perfect for every body, with combed ring spun cotton the shirt has a mid-weight fabric with an extra-comfortable touch. This is a staple shirt for every mood.",jack-o-pool-womens-t-shirt-regular-unisex-purple,{'name': 'Zheph Skyre'},T-Shirt,https://zhephskyre.threadless.com/designs/jack-o-pool/womens/t-shirt/regular-unisex?color=purple,,
28634,Reality - Expectations = Happiness,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",reality-expectations-happiness-womens-t-shirt-fitted-baby_blue,"{'name': ""Zachary Kenney's Shop""}",T-Shirt,https://zacharykenney.threadless.com/designs/reality-expectations-happiness/womens/t-shirt/fitted?color=baby_blue&size=medium,,
60641,Stir The Grits,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 28, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",stir-the-grits-womens-t-shirt-fitted-black,{'name': 'Westoly'},T-Shirt,https://westoly.threadless.com/designs/stir-the-grits/womens/t-shirt/fitted?color=black&size=x-large,,
961,Stretch,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 27, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",stretch-mens-t-shirt-regular-black,"{'name': ""Near Mint Mill's Artist Shop""}",T-Shirt,https://nearmintmill.threadless.com/designs/stretch/mens/t-shirt/regular,,
159094,Norma Jean,"{'pricevaliduntil': 'Oct. 23, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",norma-jean-womens-t-shirt-fitted-black,"{'name': ""Eddie Christian's Artist Shop""}",T-Shirt,https://eddiechristian.threadless.com/designs/norma-jean/womens/t-shirt/fitted?color=black&size=2x-large,,
175881,Cthulu Vs. (black),"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '35.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 25, 2023'}","Ridiculously soft, lightweight tee with a regular fit. Colors are 100% combed cotton (Heather 85% Cotton / 15% Viscose). Scoop neckline flatters the collarbone area and neck. Preshrunk to minimize shrinkage. Available in sizes XS–XL.",cthulu-vs-black-womens-t-shirt-premium-white,{'name': 'Red Robot'},T-Shirt,https://redrobot.threadless.com/designs/cthulu-vs-black/womens/t-shirt/premium,,
270688,The Coast,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",the-coast-mens-t-shirt-regular-smoke,{'name': 'The Turbos Merch Stand'},T-Shirt,https://theturbos.threadless.com/designs/the-coast/mens/t-shirt/regular?color=smoke,,
233013,Simple Black,"{'price': '23.38', 'pricecurrency': 'USD', 'pricevaliduntil': 'Oct. 29, 2023', 'availability': 'http://schema.org/InStock', 'itemcondition': 'http://schema.org/NewCondition'}","The fitted t-shirt is an everyday staple. Features 100% preshrunk 32-single, 4.3 oz. Combed & Ring-spun cotton (Heathers contain some polyester).",simple-black-womens-t-shirt-fitted-purple,{'name': 'Well.com'},T-Shirt,https://well.threadless.com/designs/simple-black/womens/t-shirt/fitted?color=purple,,
183448,Awwhite,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 27, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","The classic t-shirt features boxy, classic fit. Solid colors: 100% Preshrunk jersey knit 5.3 oz/yd cotton. Unisex sizing to fit most people.",bring-the-white-logo-womens-t-shirt-classic-unisex-gold,"{'name': ""Lane Creek Hemp's Artist Shop""}",T-Shirt,https://lanecreekhempco.threadless.com/designs/bring-the-white-logo/womens/t-shirt/classic-unisex?color=gold,,
112915,The Illustrious Gentlemen Classic Black Logo,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 30, 2023', 'price': '33.95', 'itemcondition': 'http://schema.org/NewCondition'}","The triblend t-shirt features a soft combination of cotton, polyester, and rayon blend. 50% Polyester, 25% 32-single, 4.3 oz. Combed & Ring-spun cotton, 25% Triblend jersey.",the-illustrious-gentlemen-classic-black-logo-womens-t-shirt-triblend-heather_white,"{'name': ""Super75studios's Artist Shop""}",T-Shirt,https://super75studios.threadless.com/designs/the-illustrious-gentlemen-classic-black-logo/womens/t-shirt/triblend,,
12392,Claustrophobia official cover,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '35.95', 'pricevaliduntil': 'Nov. 3, 2023', 'itemcondition': 'http://schema.org/NewCondition'}","Ridiculously soft, lightweight tee with a regular fit. Colors are 100% combed cotton (Heather 85% Cotton / 15% Viscose). Scoop neckline flatters the collarbone area and neck. Preshrunk to minimize shrinkage. Available in sizes XS–XL.",claustrophobia-official-cover-womens-t-shirt-premium-black,"{'name': ""Curb Beats's Artist Shop""}",T-Shirt,https://curbbeats.threadless.com/designs/claustrophobia-official-cover/womens/t-shirt/premium,,
89602,Fair Isle Multicolor,"{'pricevaliduntil': 'Nov. 2, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An easy-wearing unisex fit makes the regular t-shirt perfect for every body, with combed ring spun cotton the shirt has a mid-weight fabric with an extra-comfortable touch. This is a staple shirt for every mood.",fair-isle-multicolor-womens-t-shirt-regular-unisex-clover,"{'name': ""MiaValdez's Artist Shop""}",T-Shirt,https://miavaldez.threadless.com/designs/fair-isle-multicolor/womens/t-shirt/regular-unisex?color=clover,,
111657,Unique Ego Type - Explicit Content Edition,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 1, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",unique-ego-type-explicit-content-edition-mens-t-shirt-regular-fuchsia,"{'name': ""uniquego's Artist Shop""}",T-Shirt,https://uniquego.threadless.com/designs/unique-ego-type-explicit-content-edition/mens/t-shirt/regular?color=fuchsia,,
277865,TCH ze zir swag,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Nov. 4, 2023', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",ze-zir-swag-mens-t-shirt-regular-lemon,"{'name': ""Transchance Health's Artist Shop""}",T-Shirt,https://transchancehealth.threadless.com/designs/ze-zir-swag/mens/t-shirt/regular?color=lemon,,
109495,Yuvsketch - Dragon Dinosaur,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 26, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","A no-frills, standard tee for t-shirt originalists. The unisex fit is classic and boxy, like t-shirts were meant to be. Think of this as the well-loved tee you'd find at a resale shop from the era of iconic 90's tees.",yuvsketch-dragon-dinosaur-mens-t-shirt-classic-black,"{'name': ""Yuvsketch's Shop""}",T-Shirt,https://yuvsketch.threadless.com/designs/yuvsketch-dragon-dinosaur/mens/t-shirt/classic,,
276216,Grey Wizzard,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition', 'pricevaliduntil': 'Oct. 31, 2023'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",grey-wizzard-mens-t-shirt-regular-maroon,"{'name': ""Cumix47's Artist Shop""}",T-Shirt,https://cumix47.threadless.com/designs/grey-wizzard/mens/t-shirt/regular?color=maroon,,
339680,Put It in the Violet Flame / 紫炎に入れて,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '26', 'pricevaliduntil': 'Oct. 30, 2023', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",put-it-in-the-violet-flame-yeah-mens-t-shirt-regular-slate,{'name': 'Ninjin Shop'},T-Shirt,https://ninjintshirts.threadless.com/designs/put-it-in-the-violet-flame-yeah/mens/t-shirt/regular?color=slate,,
177341,Sound System Black,"{'pricevaliduntil': 'Oct. 23, 2023', 'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'price': '22.95', 'itemcondition': 'http://schema.org/NewCondition'}","This custom printed kids t-shirt is 100% cotton with the exception of heathers (heather grey, for example, is 90% cotton, 10% polyester) Fabric laundered. Set-in 1x1 inch collar. Satin label",sound-system-black-kids-t-shirt-white,,T-Shirt,https://misterlorde.threadless.com/designs/sound-system-black/kids,,
27101,Growth Hold,"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 26, 2023', 'price': '13', 'itemcondition': 'http://schema.org/NewCondition'}","An everyday staple, the regular t-shirt is the workhorse of your wardrobe. An easy-wearing unisex fit makes the regular tee perfect for every body, and with combed ring spun cotton they have mid-weight fabric & an extra-comfortable feel.",growth-hold-mens-t-shirt-regular-black,"{'name': ""Michael J Hildebrand's Artist Shop""}",T-Shirt,https://michaeljhildebrand.threadless.com/designs/growth-hold,,
269900,Modern Leader (Graphic Light Tee Design),"{'pricecurrency': 'USD', 'availability': 'http://schema.org/InStock', 'pricevaliduntil': 'Oct. 28, 2023', 'price': '25', 'itemcondition': 'http://schema.org/NewCondition'}","A no-frills, standard tee for t-shirt originalists. The unisex fit is classic and boxy, like t-shirts were meant to be. Think of this as the well-loved tee you'd find at a resale shop from the era of iconic 90's tees.",modern-leader-graphic-light-tee-design-mens-t-shirt-classic-royal_blue,"{'name': ""Emily's Artist Shop (all profits to organizations)""}",T-Shirt,https://etakara.threadless.com/designs/modern-leader-graphic-light-tee-design/mens/t-shirt/classic?color=royal_blue,,
